tsne_1,tsne_2,split,target,perplexity
-44.920094,14.438652,train,non-churn,10.0
-5.519066,24.02078,train,non-churn,10.0
-9.672356,-48.54229,train,non-churn,10.0
55.381977,8.742665,train,non-churn,10.0
46.127087,-40.27067,train,non-churn,10.0
77.70387,18.158253,train,non-churn,10.0
-31.839828,35.604813,train,non-churn,10.0
-2.2634187,-48.204735,train,non-churn,10.0
-35.07948,-29.817392,train,non-churn,10.0
-28.438942,19.999598,train,churn,10.0
-37.83748,10.744521,train,non-churn,10.0
-2.6135554,-63.18818,train,non-churn,10.0
-43.144764,-36.534134,train,non-churn,10.0
57.98852,-14.695053,train,non-churn,10.0
-2.717247,-49.432476,train,non-churn,10.0
-45.433197,-27.90288,train,non-churn,10.0
49.422287,-16.517561,train,non-churn,10.0
-20.419352,-48.386486,train,non-churn,10.0
-33.407005,27.925034,train,non-churn,10.0
17.172094,34.65622,train,non-churn,10.0
6.0483103,18.469997,train,non-churn,10.0
4.4592648,-16.323513,train,non-churn,10.0
-26.491016,52.270214,train,churn,10.0
-47.079967,-14.417628,train,non-churn,10.0
-12.009409,-6.6670384,train,non-churn,10.0
-15.212252,8.419822,train,non-churn,10.0
69.85722,6.64867,train,non-churn,10.0
37.23153,-20.944223,train,non-churn,10.0
91.50809,12.260005,train,non-churn,10.0
73.98048,-8.207375,train,non-churn,10.0
-34.61245,51.380863,train,non-churn,10.0
9.414798,10.337991,train,non-churn,10.0
9.882989,44.017025,train,non-churn,10.0
-60.12193,-39.15852,train,non-churn,10.0
54.878147,-32.1034,train,non-churn,10.0
-28.54014,12.213375,train,churn,10.0
21.35033,52.682316,train,non-churn,10.0
11.971608,-14.03596,train,non-churn,10.0
-61.15104,-15.555679,train,non-churn,10.0
-0.013337778,-22.265291,train,non-churn,10.0
-13.438088,20.504282,train,non-churn,10.0
10.452663,27.716692,train,non-churn,10.0
2.2587445,-36.44935,train,non-churn,10.0
49.860077,-24.874176,train,non-churn,10.0
-1.8034427,-21.097204,train,churn,10.0
1.7035007,-39.697205,train,non-churn,10.0
-68.6999,14.644492,train,non-churn,10.0
23.043703,55.94937,train,non-churn,10.0
14.584457,-14.942444,train,non-churn,10.0
5.0266576,41.440403,train,non-churn,10.0
74.70219,17.612919,train,non-churn,10.0
-20.466694,6.692834,train,non-churn,10.0
-7.1894045,25.509325,train,non-churn,10.0
-38.545555,-19.891499,train,non-churn,10.0
-13.123308,53.736923,train,churn,10.0
62.755882,-21.274717,train,non-churn,10.0
-50.805725,-5.8946643,train,non-churn,10.0
15.61011,11.387677,train,non-churn,10.0
39.783886,-4.3719525,train,non-churn,10.0
-33.941025,-37.18774,train,non-churn,10.0
-10.135638,-28.428633,train,non-churn,10.0
23.957743,-36.468826,train,non-churn,10.0
-28.511948,41.491425,train,non-churn,10.0
-12.432817,18.604115,train,non-churn,10.0
-26.411232,-44.733856,train,non-churn,10.0
16.376389,51.201885,train,non-churn,10.0
-55.358288,-36.914093,train,non-churn,10.0
77.67412,23.360697,train,non-churn,10.0
47.555923,-3.1448755,train,non-churn,10.0
0.39332932,-12.098435,train,non-churn,10.0
-1.0161213,-2.0296688,train,non-churn,10.0
-62.072826,-34.48071,train,non-churn,10.0
-46.608913,56.979115,train,non-churn,10.0
73.180885,-8.598188,train,churn,10.0
17.480993,1.1538341,train,churn,10.0
2.517398,6.651937,train,non-churn,10.0
-0.3379012,54.86989,train,non-churn,10.0
91.129814,7.065105,train,non-churn,10.0
-10.774038,3.6200678,train,non-churn,10.0
58.14014,-1.3089046,train,non-churn,10.0
-64.2538,25.46213,train,churn,10.0
23.019135,-0.56919086,train,non-churn,10.0
-3.3723755,17.122734,train,non-churn,10.0
2.6579087,15.423935,train,churn,10.0
15.267783,12.741301,train,churn,10.0
56.00338,-30.446638,train,non-churn,10.0
-1.9692873,25.87191,train,non-churn,10.0
67.09724,-15.836781,train,non-churn,10.0
70.16437,4.283745,train,non-churn,10.0
21.771183,34.24613,train,churn,10.0
-20.305035,29.043829,train,non-churn,10.0
85.11274,-12.6274605,train,non-churn,10.0
-60.03017,10.655755,train,churn,10.0
-14.976395,-8.443639,train,non-churn,10.0
-53.032814,52.001335,train,non-churn,10.0
-8.998394,-55.447983,train,non-churn,10.0
-34.588608,14.610819,train,non-churn,10.0
-59.950947,-36.031754,train,non-churn,10.0
4.716383,-56.673973,train,non-churn,10.0
25.064133,49.11447,train,non-churn,10.0
-76.20259,14.134117,train,non-churn,10.0
-24.424622,0.94318074,train,non-churn,10.0
8.5471,-46.532787,train,non-churn,10.0
42.12547,-0.15714404,train,non-churn,10.0
53.45008,-9.883366,train,non-churn,10.0
-29.221601,24.100403,train,non-churn,10.0
-27.348185,-3.250497,train,non-churn,10.0
-22.039333,-16.208803,train,non-churn,10.0
-58.12024,-14.567072,train,churn,10.0
-6.9195514,-46.303844,train,non-churn,10.0
-20.16225,13.552426,train,non-churn,10.0
80.72641,-8.673232,train,non-churn,10.0
-46.69538,-27.927435,train,non-churn,10.0
-3.5806847,51.069324,train,non-churn,10.0
-71.45897,0.10750494,train,non-churn,10.0
-12.863153,-43.548733,train,non-churn,10.0
-51.55079,-6.6901097,train,non-churn,10.0
54.2508,25.875301,train,churn,10.0
-51.208992,-18.101637,train,non-churn,10.0
-41.264206,11.701704,train,churn,10.0
-26.828049,12.810724,train,non-churn,10.0
-58.208637,6.085658,train,non-churn,10.0
7.078169,-4.07244,train,non-churn,10.0
-50.78641,-37.984707,train,non-churn,10.0
22.930248,47.50761,train,non-churn,10.0
56.630447,14.698952,train,non-churn,10.0
-9.568421,31.67113,train,non-churn,10.0
-57.881954,-47.304333,train,non-churn,10.0
-13.048795,-20.999784,train,non-churn,10.0
65.571,-23.09507,train,non-churn,10.0
76.409645,4.2378926,train,non-churn,10.0
-55.846157,9.244433,train,non-churn,10.0
-82.79801,7.49073,train,non-churn,10.0
84.370094,7.4513693,train,churn,10.0
3.6339264,-15.736373,train,non-churn,10.0
-58.388683,25.992329,train,non-churn,10.0
-51.25569,4.7009854,train,non-churn,10.0
-27.558088,-19.38595,train,non-churn,10.0
45.821102,29.389502,train,non-churn,10.0
-40.881725,-4.38454,train,non-churn,10.0
55.755264,30.80341,train,churn,10.0
-25.626692,-34.905857,train,churn,10.0
-15.818992,-31.62294,train,non-churn,10.0
67.99565,-24.95302,train,non-churn,10.0
34.182526,-14.29353,train,non-churn,10.0
-34.11211,22.701937,train,non-churn,10.0
-53.71883,36.66204,train,non-churn,10.0
-9.145142,62.220715,train,churn,10.0
31.044651,23.235542,train,non-churn,10.0
94.701454,-13.438315,train,churn,10.0
-0.08332339,55.98814,train,non-churn,10.0
-44.88783,-38.649525,train,non-churn,10.0
84.22155,-4.3473396,train,non-churn,10.0
37.965923,14.597601,train,non-churn,10.0
-43.246887,33.760693,train,non-churn,10.0
69.88301,23.988483,train,non-churn,10.0
4.798297,2.5404913,train,non-churn,10.0
-8.491333,-47.808754,train,non-churn,10.0
-45.921856,2.9420416,train,non-churn,10.0
7.675516,-50.909565,train,non-churn,10.0
-79.45284,-3.0102751,train,churn,10.0
1.8971198,-36.42277,train,non-churn,10.0
61.34916,0.4668408,train,non-churn,10.0
54.96246,12.591535,train,non-churn,10.0
-17.06968,-19.981424,train,non-churn,10.0
2.1862803,-63.225693,train,non-churn,10.0
56.696854,5.3063564,train,non-churn,10.0
-20.536718,-48.186237,train,non-churn,10.0
-56.17292,-49.202,train,non-churn,10.0
1.3041462,-39.90202,train,non-churn,10.0
-54.158287,20.459002,train,non-churn,10.0
-46.927444,-4.87798,train,non-churn,10.0
-29.880808,31.892454,train,non-churn,10.0
-23.83984,-53.783497,train,non-churn,10.0
-70.37044,10.738667,train,churn,10.0
92.806,10.74582,train,non-churn,10.0
12.166101,-39.26617,train,non-churn,10.0
10.035343,38.46125,train,non-churn,10.0
-27.54657,-25.433199,train,non-churn,10.0
45.655113,7.0068383,train,non-churn,10.0
-29.495571,-36.442223,train,churn,10.0
29.320656,-35.192005,train,non-churn,10.0
74.091095,20.89041,train,churn,10.0
30.81418,46.263668,train,non-churn,10.0
-4.389668,16.991808,train,non-churn,10.0
-33.809303,27.927492,train,non-churn,10.0
45.065746,16.48467,train,non-churn,10.0
-24.013887,4.684471,train,non-churn,10.0
-7.2749467,0.34120166,train,churn,10.0
-48.61109,33.84919,train,non-churn,10.0
21.868813,-2.8315978,train,non-churn,10.0
90.21326,8.299151,train,non-churn,10.0
50.98623,-1.0890217,train,non-churn,10.0
6.48617,37.529804,train,non-churn,10.0
8.815542,-36.636803,train,non-churn,10.0
-36.700863,1.5106816,train,non-churn,10.0
-64.752144,21.978317,train,non-churn,10.0
9.447331,59.722874,train,non-churn,10.0
42.61985,-13.623668,train,non-churn,10.0
-49.23946,-32.628033,train,non-churn,10.0
-13.7981825,-28.558176,train,non-churn,10.0
-56.464092,-2.3403494,train,non-churn,10.0
-30.833597,33.739986,train,non-churn,10.0
39.630173,2.1714232,train,non-churn,10.0
8.675001,-49.96553,train,non-churn,10.0
-11.42292,-34.742226,train,non-churn,10.0
-60.43738,-38.656513,train,non-churn,10.0
56.42404,4.105544,train,non-churn,10.0
-39.968433,-16.21831,train,non-churn,10.0
82.51379,-27.334581,train,non-churn,10.0
74.1962,-14.768132,train,non-churn,10.0
87.99002,-13.576039,train,non-churn,10.0
-41.982655,-12.752811,train,non-churn,10.0
-50.51961,39.45789,train,non-churn,10.0
-58.95417,16.823393,train,non-churn,10.0
-2.155111,44.565186,train,non-churn,10.0
54.079277,-15.037023,train,non-churn,10.0
7.832514,-43.603096,train,non-churn,10.0
18.759192,51.740986,train,non-churn,10.0
0.26977235,-55.98439,train,non-churn,10.0
25.910067,-39.097054,train,non-churn,10.0
47.684586,-36.01799,train,non-churn,10.0
17.158579,17.793732,train,non-churn,10.0
-53.095535,1.6542994,train,non-churn,10.0
-12.257502,19.638292,train,non-churn,10.0
-32.60618,18.45422,train,non-churn,10.0
65.947975,-25.280218,train,non-churn,10.0
-51.68049,-37.346455,train,non-churn,10.0
-26.677687,-19.843887,train,non-churn,10.0
-20.245289,-20.097532,train,non-churn,10.0
21.831587,50.07595,train,non-churn,10.0
-2.9879792,-65.87821,train,non-churn,10.0
-1.3519387,5.668405,train,non-churn,10.0
80.82955,-17.663465,train,non-churn,10.0
-3.0232494,1.366249,train,non-churn,10.0
10.914467,-34.095207,train,non-churn,10.0
83.89895,-7.4762936,train,non-churn,10.0
-33.12879,41.076614,train,non-churn,10.0
-9.564858,-5.496033,train,churn,10.0
-55.47873,-30.542383,train,non-churn,10.0
84.370964,7.442346,train,churn,10.0
-17.604382,46.81719,train,non-churn,10.0
5.7334414,-28.090324,train,non-churn,10.0
2.7085772,-65.53365,train,non-churn,10.0
-45.825634,36.02181,train,non-churn,10.0
-19.917269,-24.905539,train,non-churn,10.0
81.294586,-2.3937454,train,non-churn,10.0
-3.3903852,37.25174,train,churn,10.0
-55.26724,13.631816,train,non-churn,10.0
-19.77103,-37.17282,train,non-churn,10.0
-50.02163,-9.04068,train,churn,10.0
75.7768,-31.207783,train,non-churn,10.0
-0.48116463,50.644497,train,non-churn,10.0
48.01743,6.3195333,train,non-churn,10.0
35.79697,-11.610287,train,non-churn,10.0
-12.075264,-1.4433533,train,non-churn,10.0
56.629795,-13.831096,train,non-churn,10.0
43.888027,-1.0733471,train,non-churn,10.0
23.740747,9.237,train,churn,10.0
-29.433727,-8.143459,train,non-churn,10.0
73.60819,28.951696,train,non-churn,10.0
97.39223,5.0547566,train,churn,10.0
75.04868,2.1218026,train,non-churn,10.0
-28.410385,43.144463,train,non-churn,10.0
-22.0035,-40.910316,train,non-churn,10.0
72.13232,5.23544,train,non-churn,10.0
-0.24827904,-31.684626,train,non-churn,10.0
25.29834,-1.6833708,train,churn,10.0
1.9861159,-7.2739115,train,non-churn,10.0
76.64316,-16.403084,train,non-churn,10.0
15.52549,11.937359,train,churn,10.0
52.39908,-13.603419,train,non-churn,10.0
-10.842506,23.596596,train,non-churn,10.0
16.48913,-58.78545,train,non-churn,10.0
56.628033,12.506945,train,non-churn,10.0
16.049955,-30.771631,train,churn,10.0
-50.592163,39.374374,train,non-churn,10.0
-23.683876,-5.5885158,train,non-churn,10.0
-72.62751,-21.723494,train,non-churn,10.0
55.351032,8.880709,train,non-churn,10.0
8.826426,61.2789,train,non-churn,10.0
3.1405807,-49.528305,train,non-churn,10.0
89.521774,-6.3033566,train,non-churn,10.0
49.072754,20.400131,train,non-churn,10.0
94.689995,-13.404793,train,non-churn,10.0
-28.278044,52.51862,train,non-churn,10.0
-39.548504,-8.547845,train,non-churn,10.0
27.5903,47.43618,train,non-churn,10.0
-34.844486,32.731552,train,non-churn,10.0
-11.774209,-35.276653,train,non-churn,10.0
44.018997,2.3740978,train,non-churn,10.0
57.16738,-17.259218,train,non-churn,10.0
-16.606714,31.310781,train,non-churn,10.0
-51.584476,-21.250488,train,non-churn,10.0
46.75672,16.403908,train,non-churn,10.0
32.240562,-18.182268,train,non-churn,10.0
-48.4935,1.3419784,train,non-churn,10.0
93.65713,18.336908,train,non-churn,10.0
-19.349005,-44.528637,train,churn,10.0
62.046432,-21.006342,train,non-churn,10.0
-0.12564142,3.2694838,train,non-churn,10.0
5.5911865,38.593796,train,non-churn,10.0
50.048374,2.5052686,train,non-churn,10.0
68.00047,26.50942,train,non-churn,10.0
59.597534,-28.506214,train,non-churn,10.0
-1.2316195,60.89707,train,non-churn,10.0
-1.5590531,-27.072355,train,non-churn,10.0
-2.4784384,-19.68311,train,churn,10.0
-47.695705,6.1072593,train,non-churn,10.0
-20.606392,-40.858677,train,non-churn,10.0
13.860879,-44.105194,train,non-churn,10.0
-20.171223,13.470121,train,non-churn,10.0
42.730072,14.816241,train,non-churn,10.0
72.78912,10.375519,train,non-churn,10.0
84.93498,6.1282477,train,non-churn,10.0
69.33293,27.004196,train,non-churn,10.0
67.17275,-17.539436,train,non-churn,10.0
-78.82598,-24.998968,train,churn,10.0
-14.25432,-38.19592,train,non-churn,10.0
-20.060457,-36.370792,train,non-churn,10.0
-39.9851,28.932589,train,non-churn,10.0
-21.78643,-14.163723,train,non-churn,10.0
-24.895977,-53.050064,train,non-churn,10.0
-42.949776,-12.196995,train,non-churn,10.0
-17.7695,-32.526245,train,non-churn,10.0
69.33635,27.187477,train,non-churn,10.0
-54.919647,-30.02538,train,non-churn,10.0
-34.904957,-31.769474,train,non-churn,10.0
-31.502192,40.958015,train,non-churn,10.0
18.59691,41.98294,train,non-churn,10.0
-21.522514,-24.329668,train,non-churn,10.0
53.705994,-40.076496,train,non-churn,10.0
60.924732,-7.0063424,train,non-churn,10.0
-2.2069669,-36.154194,train,non-churn,10.0
-36.943123,8.922309,train,non-churn,10.0
-64.62406,4.4025292,train,churn,10.0
-55.400803,-33.4431,train,churn,10.0
-5.37501,32.034184,train,non-churn,10.0
-29.26841,-7.541729,train,non-churn,10.0
62.08372,26.860477,train,non-churn,10.0
53.814026,28.802893,train,churn,10.0
5.829683,46.301945,train,non-churn,10.0
18.468292,22.003204,train,non-churn,10.0
77.550995,-9.207973,train,non-churn,10.0
-34.941032,52.866573,train,non-churn,10.0
21.13903,-2.8082407,train,non-churn,10.0
0.5820122,-36.107872,train,non-churn,10.0
-20.524427,24.42842,train,non-churn,10.0
-3.2463653,0.90284544,train,non-churn,10.0
3.1676965,40.46848,train,non-churn,10.0
4.564338,-20.818565,train,non-churn,10.0
90.67991,1.479855,train,churn,10.0
-5.6578293,-26.675196,train,non-churn,10.0
-33.516304,3.1500695,train,non-churn,10.0
-37.67623,42.496895,train,non-churn,10.0
53.86043,12.572981,train,churn,10.0
-15.497534,6.112033,train,non-churn,10.0
73.84888,20.766228,train,non-churn,10.0
-53.89586,-25.727314,train,non-churn,10.0
-3.7368824,-8.067686,train,non-churn,10.0
46.145313,22.717642,train,churn,10.0
-14.079245,40.140358,train,non-churn,10.0
83.57074,-0.9129575,train,non-churn,10.0
17.051455,1.8492641,train,non-churn,10.0
24.202433,8.863051,train,churn,10.0
-29.736036,3.2436314,train,non-churn,10.0
75.65637,-30.564632,train,non-churn,10.0
83.07748,23.230207,train,non-churn,10.0
20.016588,60.286415,train,churn,10.0
-28.290262,-64.44364,train,non-churn,10.0
-45.97852,35.55127,train,churn,10.0
-38.909958,-44.27702,train,non-churn,10.0
-12.662544,53.89114,train,non-churn,10.0
-18.588274,-2.6219316,train,non-churn,10.0
21.793722,-4.302958,train,churn,10.0
57.86192,33.41957,train,non-churn,10.0
62.126686,-32.69616,train,non-churn,10.0
11.982859,-43.763313,train,non-churn,10.0
-7.402452,18.130108,train,non-churn,10.0
-47.567818,-24.760454,train,non-churn,10.0
-65.0611,21.961159,train,non-churn,10.0
75.29335,-27.228302,train,non-churn,10.0
17.505253,-19.882421,train,non-churn,10.0
-39.25595,30.592916,train,non-churn,10.0
-30.59958,14.639358,train,non-churn,10.0
78.88343,0.23991756,train,non-churn,10.0
89.88132,-13.354913,train,non-churn,10.0
-52.213837,8.239987,train,non-churn,10.0
16.89867,-35.74779,train,non-churn,10.0
-10.953674,-34.405857,train,churn,10.0
-72.45537,25.254164,train,non-churn,10.0
-18.574596,-31.715076,train,non-churn,10.0
-19.149525,15.138292,train,churn,10.0
23.76924,-16.026087,train,non-churn,10.0
-72.343094,0.28848138,train,non-churn,10.0
-69.171844,-16.171444,train,non-churn,10.0
-47.296116,50.061005,train,churn,10.0
-0.04025477,-1.9166297,train,non-churn,10.0
14.888036,-44.168903,train,non-churn,10.0
15.485836,-14.135095,train,non-churn,10.0
-45.21704,-54.551018,train,non-churn,10.0
-21.68545,33.95298,train,non-churn,10.0
87.69942,17.47786,train,non-churn,10.0
12.565223,-13.86332,train,non-churn,10.0
0.68407065,11.861862,train,non-churn,10.0
82.33673,5.7640085,train,non-churn,10.0
-8.912518,-26.46512,train,non-churn,10.0
-23.065208,29.581614,train,churn,10.0
15.874802,46.31548,train,non-churn,10.0
-58.960476,-4.2183237,train,non-churn,10.0
47.085552,32.472553,train,churn,10.0
14.235378,37.982845,train,non-churn,10.0
-6.696582,-52.74134,train,non-churn,10.0
65.07855,-6.754182,train,non-churn,10.0
4.31327,8.439576,train,non-churn,10.0
51.12747,22.469013,train,non-churn,10.0
-24.73932,21.398636,train,churn,10.0
16.317081,18.28,train,non-churn,10.0
-71.895325,-15.725269,train,churn,10.0
-37.63067,42.454422,train,non-churn,10.0
15.132209,-6.0820713,train,churn,10.0
-33.98158,-9.446781,train,non-churn,10.0
63.996292,6.7713113,train,non-churn,10.0
-9.9747095,12.708329,train,non-churn,10.0
-34.678364,63.331127,train,churn,10.0
-26.982351,5.768285,train,churn,10.0
-47.2109,-4.2295074,train,non-churn,10.0
-49.80546,27.359835,train,non-churn,10.0
55.805416,21.098448,train,non-churn,10.0
-76.525826,-7.0599723,train,churn,10.0
-40.941765,-65.17853,train,non-churn,10.0
57.105766,-22.371216,train,non-churn,10.0
-48.89513,44.16009,train,non-churn,10.0
-22.113821,-24.624414,train,non-churn,10.0
35.362507,-17.807842,train,non-churn,10.0
-37.738544,-16.328384,train,non-churn,10.0
-46.983288,26.45944,train,churn,10.0
-4.98847,29.567587,train,non-churn,10.0
-40.236317,4.5567813,train,non-churn,10.0
-11.081483,-2.9628963,train,non-churn,10.0
60.481606,23.133986,train,non-churn,10.0
-50.58757,18.706327,train,churn,10.0
-35.276318,-13.610416,train,non-churn,10.0
-40.8944,35.914192,train,non-churn,10.0
-76.91969,-20.297432,train,non-churn,10.0
11.658995,-18.436304,train,non-churn,10.0
-31.851217,17.29156,train,non-churn,10.0
11.891855,0.28165394,train,churn,10.0
55.154488,-7.6268272,train,non-churn,10.0
45.684986,-21.169535,train,non-churn,10.0
36.123383,-48.613785,train,churn,10.0
48.930386,-20.691109,train,non-churn,10.0
78.36074,-4.997188,train,non-churn,10.0
-45.31438,31.769867,train,non-churn,10.0
75.23525,14.953721,train,non-churn,10.0
45.078068,6.842724,train,non-churn,10.0
-13.311632,-7.92213,train,non-churn,10.0
-49.011543,43.491932,train,non-churn,10.0
70.36837,4.415964,train,non-churn,10.0
-2.6968842,-62.889835,train,non-churn,10.0
5.660943,29.010612,train,non-churn,10.0
-47.513004,-20.274319,train,non-churn,10.0
-6.527411,28.836418,train,non-churn,10.0
59.504047,24.218025,train,non-churn,10.0
23.690018,50.882275,train,churn,10.0
-58.826088,5.759301,train,non-churn,10.0
55.880558,32.474545,train,non-churn,10.0
-34.679638,63.3296,train,non-churn,10.0
67.65281,-25.118084,train,non-churn,10.0
