tsne_1,tsne_2,split,target
-57.828857,-14.840676,test,churn
-23.24974,4.4554925,test,non-churn
-52.944817,-7.302489,test,non-churn
4.2987437,13.555931,test,non-churn
-47.537746,-9.255479,test,churn
55.496185,1.4213977,test,non-churn
34.77266,-11.308173,test,non-churn
-34.57187,-32.723415,test,non-churn
14.814716,5.5915947,test,non-churn
-2.322062,-25.629227,test,non-churn
-41.917458,13.291547,test,churn
19.676664,-4.366924,test,non-churn
-14.254623,20.648012,test,non-churn
-14.138942,-36.015938,test,non-churn
55.776775,-10.281555,test,non-churn
-24.162424,-19.364573,test,non-churn
-2.2709687,13.967023,test,non-churn
-47.917316,11.560487,test,churn
43.792847,14.645674,test,non-churn
32.410313,9.466613,test,non-churn
16.993057,-24.14656,test,non-churn
-2.2440395,19.751427,test,non-churn
-47.574947,10.806878,test,churn
2.5947835,-35.753136,test,non-churn
56.4848,-0.7086144,test,non-churn
-13.604335,-5.7147455,test,non-churn
-31.447538,-17.488726,test,non-churn
-15.650975,-33.038822,test,non-churn
52.969677,-3.5469086,test,non-churn
-2.33692,23.775267,test,non-churn
-19.599672,-30.610655,test,non-churn
-25.018295,15.090652,test,non-churn
-10.995732,-31.056007,test,non-churn
56.788433,13.088762,test,non-churn
-4.3506618,5.7658973,test,non-churn
37.946175,-7.777182,test,churn
51.735016,-1.5480745,test,non-churn
13.739851,-29.715204,test,churn
-15.929642,-7.0909214,test,churn
-30.350227,28.132519,test,non-churn
-37.908318,-31.159542,test,non-churn
-57.722538,3.8190622,test,churn
8.957926,0.17777914,test,non-churn
-42.088215,18.682287,test,churn
7.6106863,16.69685,test,churn
42.65599,19.941414,test,non-churn
-0.3295213,7.2116504,test,non-churn
48.122562,-6.19995,test,non-churn
32.60641,21.956245,test,non-churn
-15.295451,1.1263034,test,non-churn
-48.700825,7.1779175,test,non-churn
6.090174,1.8375424,test,non-churn
-0.75990796,1.8576475,test,non-churn
6.533398,15.441234,test,non-churn
66.12323,-3.2378576,test,non-churn
-15.724527,-3.430748,test,non-churn
57.33341,-6.6240525,test,non-churn
68.67354,3.9957194,test,churn
1.6334102,-14.563747,test,non-churn
56.48276,18.046095,test,non-churn
-28.369629,0.92481893,test,non-churn
71.05663,-1.4499627,test,non-churn
-13.771862,-13.800563,test,non-churn
9.572886,16.749287,test,churn
50.287453,-20.639292,test,non-churn
52.721138,17.003199,test,non-churn
-5.841336,9.563137,test,non-churn
2.9847326,-14.981777,test,non-churn
-17.928007,15.296748,test,non-churn
-18.99007,-7.4253135,test,non-churn
33.6182,-9.51169,test,non-churn
-22.512796,25.457212,test,non-churn
8.4097395,10.212731,test,non-churn
0.8536439,-23.818855,test,non-churn
-2.8566267,5.5235357,test,churn
55.676643,14.175584,test,churn
-36.99765,-0.49230802,test,non-churn
-6.2940803,-16.961554,test,non-churn
41.35441,3.0758502,test,non-churn
-5.442241,-14.165328,test,non-churn
-40.20645,17.604637,test,churn
-26.056004,-12.41947,test,non-churn
-23.759775,27.087234,test,non-churn
-33.32061,-9.005532,test,non-churn
-48.02051,-2.7010953,test,non-churn
-37.817318,-21.908644,test,churn
-23.381271,-9.668227,test,non-churn
-38.597404,-8.866628,test,non-churn
5.4337883,-19.649237,test,non-churn
41.682117,-2.6965907,test,non-churn
37.607986,14.167849,test,non-churn
70.142914,-1.7846414,test,non-churn
-26.767681,-31.969559,test,non-churn
46.047325,26.458675,test,non-churn
1.0787,31.13805,test,non-churn
-11.5116415,22.072138,test,non-churn
18.932611,7.5856004,test,non-churn
9.567569,-3.9703133,test,non-churn
-7.888017,6.228426,test,non-churn
-34.04894,-6.4348717,test,non-churn
-1.5895576,16.778715,test,non-churn
9.017883,-12.841939,test,non-churn
-24.580105,1.398925,test,non-churn
-7.744048,26.78239,test,non-churn
-17.107628,25.794945,test,churn
1.3928698,13.695629,test,churn
44.110622,13.513554,test,non-churn
53.71218,-19.252722,test,non-churn
-41.272552,-15.267727,test,non-churn
15.112768,-14.981298,test,churn
-12.124995,-27.45155,test,non-churn
-20.41983,13.755755,test,non-churn
18.106499,-5.0563498,test,non-churn
3.7377117,-18.21375,test,non-churn
41.473305,10.844358,test,non-churn
-40.052418,-16.993902,test,non-churn
9.313766,-15.433475,test,non-churn
-6.787542,1.8551447,test,non-churn
-12.954638,-1.9461673,test,non-churn
41.385025,23.583426,test,non-churn
47.296135,0.95968777,test,churn
-26.866133,9.5352745,test,non-churn
0.18519425,17.247911,test,churn
52.688457,-17.34165,test,non-churn
60.337963,6.2612433,test,non-churn
42.594166,5.7056084,test,non-churn
-51.957306,-7.7538123,test,churn
-7.0069447,-23.79512,test,non-churn
-17.571653,28.47541,test,non-churn
-4.7607894,-40.07381,test,churn
-34.653057,-2.6982517,test,non-churn
53.756397,-15.462292,test,non-churn
-21.81771,-31.03985,test,churn
10.20121,-1.6023368,test,non-churn
-28.052345,-28.459702,test,non-churn
-8.763395,-17.536121,test,non-churn
-12.979727,-11.683934,test,non-churn
-37.048706,-0.31976464,test,non-churn
-33.091694,3.5206385,test,non-churn
-19.396044,-20.393175,test,non-churn
-20.216066,-7.730969,test,non-churn
14.847603,-27.997868,test,churn
34.63884,-0.5319712,test,non-churn
-20.58325,24.369833,test,non-churn
71.60023,-1.4678253,test,non-churn
51.407837,8.820874,test,non-churn
59.76038,23.648592,test,non-churn
-37.161873,-5.4431443,test,non-churn
37.062195,12.72292,test,non-churn
-6.202103,0.22834136,test,non-churn
-27.318834,-0.521226,test,non-churn
-23.851015,-13.910056,test,non-churn
-42.27953,7.0551047,test,churn
-49.715683,20.381012,test,churn
-16.637901,38.544224,test,non-churn
-39.82876,0.35132685,test,non-churn
-0.9193056,-2.109204,test,non-churn
60.591816,20.945082,test,non-churn
-55.93331,-2.036711,test,non-churn
11.179217,21.82571,test,non-churn
-24.453814,12.90675,test,non-churn
18.660185,-8.666496,test,non-churn
11.598335,24.395487,test,churn
63.72523,-2.2374897,test,non-churn
-9.62327,-11.39191,test,non-churn
34.719707,-0.5510228,test,non-churn
-8.948624,17.068983,test,non-churn
-27.784353,28.677769,test,non-churn
5.379789,-12.336775,test,non-churn
-11.519685,-26.922068,test,non-churn
-6.186073,12.505356,test,churn
-10.255952,-12.212245,test,non-churn
53.28642,-6.371398,test,non-churn
-15.364269,16.09593,test,churn
54.2799,19.94314,test,non-churn
-51.649208,15.431573,test,non-churn
-0.009438158,-24.973167,test,non-churn
58.029133,15.8108,test,non-churn
59.92659,6.5004697,test,non-churn
14.492081,-18.283709,test,non-churn
-30.489517,21.961344,test,non-churn
-18.577618,-0.4310855,test,non-churn
-14.274471,11.50913,test,non-churn
-14.600664,8.51287,test,non-churn
-8.929447,20.49223,test,non-churn
-13.456668,-25.200338,test,non-churn
5.0694733,32.18559,test,churn
-0.35895634,-11.782804,test,non-churn
9.182441,16.043282,test,non-churn
-27.3733,-21.260649,test,non-churn
38.95805,3.9679358,test,non-churn
-33.031567,-8.540121,test,non-churn
-29.850239,-21.420252,test,non-churn
1.4937292,3.2422876,test,non-churn
-33.66088,-30.781769,test,non-churn
-25.450008,-14.819928,test,churn
-28.831274,-28.024475,test,non-churn
54.048218,19.300251,test,non-churn
6.422045,10.022111,test,non-churn
-22.193087,5.273023,test,non-churn
64.766594,17.586702,test,non-churn
-15.560895,-28.530682,test,non-churn
-6.0565085,-29.617155,test,non-churn
-29.064018,16.249733,test,non-churn
-9.793176,18.618332,test,non-churn
-6.937554,-24.557709,test,non-churn
44.134655,-6.549122,test,non-churn
-48.10332,-3.4370677,test,non-churn
-7.275733,-5.665285,test,non-churn
-41.8006,-15.734125,test,non-churn
60.859024,19.687603,test,non-churn
-16.80997,0.45688882,test,non-churn
51.984634,20.923157,test,non-churn
-3.563746,-10.217722,test,non-churn
67.791534,6.0301356,test,non-churn
12.137293,-8.327631,test,non-churn
65.578224,2.185604,test,non-churn
-51.621292,-4.7819624,test,non-churn
-19.697052,23.278618,test,non-churn
-39.290813,-14.88754,test,non-churn
-2.5111847,-20.414125,test,non-churn
-0.20695329,34.97178,test,non-churn
14.58407,-8.573527,test,non-churn
17.134844,-6.697909,test,non-churn
59.78638,-7.231639,test,non-churn
-10.34944,-15.385137,test,non-churn
-10.812939,-30.934444,test,non-churn
58.738827,23.370052,test,non-churn
7.9039927,-13.054789,test,non-churn
56.65432,-6.990636,test,non-churn
4.432799,9.010882,test,non-churn
35.85705,17.066038,test,non-churn
-42.604733,11.330246,test,churn
-50.415546,-11.217344,test,churn
7.4933224,42.26705,test,non-churn
-26.182308,-33.996643,test,non-churn
-45.638546,14.102455,test,non-churn
54.409782,12.563839,test,non-churn
-18.36213,6.4362683,test,non-churn
5.332607,41.707966,test,non-churn
-15.893425,-0.62736464,test,non-churn
-43.941254,0.7052161,test,churn
43.536385,-3.446611,test,non-churn
47.007042,9.670058,test,non-churn
-26.454794,-36.25994,test,non-churn
0.5049328,-23.205942,test,non-churn
13.594881,2.5746818,test,non-churn
